source_id,discipline,sheet_id,decision_scope,source_kind,source_document,source_url,local_path,sha256,locator,evidence,proves,does_not_prove,status,confidence,review_required,formal_ifc_write_allowed,manufacturer,model_scope,revision,publication_date,legacy_targets,legacy_projection_json,notes
GEB-OFFICIAL-388013-001,PLUM,S-701,388.013.00.2 Aquorea 洗衣机地漏官方数据,official_product_pdf,Geberit Aquorea washing-machine floor drain product data sheet,https://api.catalog.geberit.com/v1/en-SG/products/PRO_546390/pdf/PRO_546390.pdf,drawings/evidence/GEB-official-388013-Aquorea-floor-drain.pdf,cac845512108239c7b425a208f83a381c5541af2b0f2421a5c09162a609ed522,官方 PDF／388.013.00.2,洗衣机专用；水平出水；DN50/Ø50；PE-HD；水封 50 mm；承载等级 H1.5,精确 SKU 的用途、材质、接口、水封和承载等级,洗衣机软管接入、地面坡度、防水节点、安装高度和最终标高,verified_official_exact_model,1.00,yes,no,Geberit,388.013.00.2,,,none,,官方 PDF 已按字节固化；不得替代普通淋浴地漏
USER-PLUM-SINKS-001,PLUM/INT1,P-201/P-202/I-501/I-502,厨房水槽、岛台石材与卫生间台盆选型,user_confirmation,Codex task 019fea35-19f8-7a92-916c-575d2cd8aaf6 (2026-08-13),,,not_applicable_user_confirmation,用户消息,厨房水槽为国内定制 Foster Milano 1014 850；岛台水槽和岛台台面为大理石定制；两卫生间台盆采用国内定制 Falper Sorgente 与 antoniolupi Street 且均为 Levanto Red,产品/系列与定制材料方向,两台盆精确房间分配、国内加工尺寸、石材批次、龙头排水开孔、支撑防水和安装图,selection_confirmed_shop_drawing_pending,1.00,yes,no,Foster;Falper;antoniolupi,1014 850;Sorgente;Street;custom marble,,,none,,房间映射可结合正式 IFC 类型与容器提出候选，但需在立面/加工图关闭
FOSTER-1014850-OFFICIAL-001,PLUM/INT1,P-201/I-501,Foster Milano 1014 850 产品与尺寸,official_product_pdf,Foster Milano 1014 850 technical sheet,https://www.fosterspa.com/public/Digitalbrochures/ww/en/1014850.pdf?d=20260507144428,drawings/evidence/FOSTER-official-1014850.pdf,9f50f11ef1a61d275b6338b72da0d5e6876d8a3a3349e768d31d7e03998f639f,官方技术图／产品代码 1014850,台下安装；AISI 304 顺纹拉丝 1 mm；外形 838×500 mm；盆体 790×400×200 mm；开孔 790×452 mm；90 cm 基础柜；3.5 英寸排水；无预制龙头孔,精确全球 SKU 的产品包络、开孔、材质与标准配置,国内定制订单差异、排水中心数值坐标、溢水接口、台面厚度与加工公差,verified_official_exact_model,1.00,yes,no,Foster,1014 850 / 1014850,,,none,,官网全球资料精确匹配 SKU；国内定制包装配件须开箱复核
FOSTER-1014850-INSTALL-001,PLUM/INT1,P-201/I-501,Foster Milano 1014 850 台下安装节点,official_installation_manual,Foster Milano installation use and maintenance manual,https://www.fosterspa.com/public/file/foster-milano-1014-850-160431.pdf,drawings/evidence/FOSTER-official-1014850-installation-manual.pdf,e1e3bd5dbcf1c29491c6b05b4ad4bef86cdbeffc5d035aaeab2efbcbc043ee83,安装手册及官方固定节点图,按包装模板开孔；台下接触面施硅胶密封后紧固固定件；连接排水和溢水后蓄水检漏,安装工序与密封检漏要求,开孔圆角和公差、固定件间距、台面允许厚度、排水末端管径与现场路线,verified_official_exact_model_installation,1.00,yes,no,Foster,1014 850 / 1014850,,,none,,配套固定节点 JPG 另按字节保存 drawings/evidence/FOSTER-official-1014850-undermount-fixing.jpg SHA-256 ed20eeb37984748744a3300919649dd540b383de5c6c8b06875b66e2bda13f7b
ANTONIOLUPI-STREET-OFFICIAL-001,PLUM/INT1,P-202/I-502,antoniolupi Street 系列与 Rosso Levanto,official_product_pdf,antoniolupi Street 2023 catalogue,https://www.antoniolupi.it/uploads/2024/6/5/catalogo_street_web_1717588253479.pdf,drawings/evidence/ANTONIOLUPI-official-Street-LevantoRed-extract.pdf,6dd192c3da88c955c2357fc9a7e1e97442838f43393e4b343376d8b5dbacc2da,原目录印刷页 14/69/81/107/111 摘录,Street 可采用 Rosso Levanto 大理石；存在 40/47 cm 深台面和 54/72 cm 集成盆模块；标准自由排水大理石盖；可结合柜体或悬挂安装,官方 Street 系列材料与模块化构成,国内定制成品的精确长度、盆数、龙头方式、排水坐标、支撑与加工公差,verified_official_family_for_custom_reference,0.95,yes,no,antoniolupi,Street / Rosso Levanto,2023,,none,,本地为官方 114 页目录的 5 页证据摘录；不得把系列选项扩大为本项目已选料号
INT1-BATHG-MIRROR-REF-001,INT1/ELEC,I-502/E-302,客卫干区后墙全高镜柜意向,user_reference_image,drawings/evidence/INT1-BATHG-full-height-mirror-cabinet-reference.jpg,,drawings/evidence/INT1-BATHG-full-height-mirror-cabinet-reference.jpg,86a62669cfbb555a7e03bf28f635b7bafda748071eeebb30839a5669af658d6d,用户参考图／2026-08-13,全高分格镜面柜墙与竖向展示格的视觉参考；用户表示正在考虑在客卫干区后墙增加,视觉与储物意向,产品、尺寸、柜深、门扇、灯带、电源、材质、防潮等级、墙体基层和最终采用状态,candidate_reference_only,1.00,yes,no,Custom fabricator,full-height mirror cabinet,,,none,,图中灯光与饰面不得自动写成项目要求
FALPER-SORGENTE-OFFICIAL-001,PLUM/INT1,P-202/I-502,Falper Sorgente 原型尺寸与地排体系,official_product_pdf,Falper Sorgente WFA/WFB technical drawings,https://falper.it/wp-content/uploads/2025/11/Lavabi-Freestanding-Scheda-tecnica-PDF.zip,drawings/evidence/FALPER-official-Sorgente-WFA-WFB.pdf,b8bc94982bdd4305f2ffe5240daf429146470677157022860a0ef591514373c2,WFA/WFB 两页官方技术图,独立落地、地面插销固定；外径 Ø520 mm、总高 900 mm、盆口 Ø500 mm、盆深约 84 mm、底座约 Ø224 mm、中心地排预留 Ø150 mm、排水盖 Ø90 mm、存水弯 G 1¼,Falper Sorgente 原型几何与地排体系,国内定制款最终尺寸、WFA/WFB 与大理石材质的精确代码映射、龙头定位和加工公差,verified_official_family_for_custom_reference,0.95,yes,no,Falper,Sorgente WFA/WFB,,,none,,两官方技术图尺寸相同但公开资料不足以判定哪个代码专属大理石；只作原型协调
ANTONIOLUPI-STREET-TECH-001,PLUM/INT1,P-202/I-502,antoniolupi Street 技术接口与变体,official_product_pdf,antoniolupi Street technical data sheets,https://www.antoniolupi.it/uploads/2025/11/27/street_st_web_1764249905846.pdf,drawings/evidence/ANTONIOLUPI-official-Street-technical.pdf,0b883bbf6df617331cc2408da4860b31160af67a6b6924b3caaee0ec389d2946,官方技术图／Street marble variants,大理石版本无溢水；集成盆预留存水弯；技术变体给出 Ø46 排水孔与 Ø38 龙头孔，深度 470 mm，具体组合按料号变化,官方 Street 系列技术接口和变体边界,国内定制成品的最终长度、盆数、龙头方式、支撑、电气功能与加工公差,verified_official_family_for_custom_reference,0.95,yes,no,antoniolupi,Street marble variants,,,none,,Ø25 服务孔与 DC 12 V 仅适用于特定照明/功能配置，不得默认写入；官方 2D CAD ZIP SHA-256 36161ac81bade86b7ec0419c0d9cf0c49d52ae0ecb9dced39006b9eddcb10e62
ANTONIOLUPI-STREET-INSTALL-001,INT1/STRUCTURE,I-502,antoniolupi Street 悬挂台安装方法,official_installation_manual,antoniolupi Street consolle installation manual,https://www.antoniolupi.it/uploads/2026/6/16/street_consolle_m_web_1781619316295.pdf,drawings/evidence/ANTONIOLUPI-official-Street-installation.pdf,d25536e3b582a866f4866e2054f6556239cb5b23f0532dce13c981aebfc5fe1f,官方安装手册,Street 台面可采用墙面承托安装并按专用支架与现场墙体固定,官方系列安装方法,国内定制品实际支架、墙体基层、锚固、柜体承托和现场检修,verified_official_family_installation,0.95,yes,no,antoniolupi,Street consolle,,,none,,安装手册作为原型方法；不得直接替代国内加工厂盖章节点
FALPER-SORGENTE-MATERIAL-001,PLUM/INT1,P-202/I-502,Falper Sorgente 产品族与 Rosso Levanto 材质,official_product_pdf,Falper Freestanding washbasins catalogue,https://falper.it/wp-content/uploads/2025/10/20_FALPER_Lavabi_Freestanding.pdf,drawings/evidence/FALPER-official-Freestanding-washbasins-catalogue.pdf,e0f5770860f318d77653bb90528722aa46e392a58923bb71cd0b5474cf9069ea,官方目录第 2–3 页及第 6 页,Sorgente 为落地式台盆；标准原型 Ø520×900 mm；官方目录明确展示 Rosso Levanto marble basin,Falper Sorgente 系列可采用 Rosso Levanto 大理石,国内定制品的精确 WFA/WFB 代码、尺寸、石材批次、表面处理和加工公差,verified_official_family_material,0.95,yes,no,Falper,Sorgente / Rosso Levanto,2025-10,,none,,官方系列材质证据；用户所选国内定制款仍以加工订单和盖章图为准
RIMADESIO-SAIL-MONOROTAIA-001,ARCH/INT1,A-104,Rimadesio Sail 单轨滑动系统官方 CAD,official_product_dwg,Rimadesio Sail MONOROTAIA,https://static.rimadesio.it/media/2023/03/SAIL_MONOROTAIA.dwg,drawings/evidence/RIMADESIO-official-Sail-monorotaia.dwg,4eeaeb27b0668bb22b9b4fb191091e07eabbb2b259d90cedcdc45584a1f68e52,官方 DWG／AC1024；提交的验证转换件 drawings/evidence/RIMADESIO-Sail-monorotaia.dxf；DXF SHA-256 76b40456832e6c3e217c8bf58dc58ee49214beca710269660dc11a087209adb4；1338 个实体／52 个 DIMENSION／52 个 MTEXT,Sail MONOROTAIA 为单轨滑动系统；厂家通用示例标注门板宽 1000 mm、门洞宽 976/989/1978 mm、轨道长 2011/2037/4022 mm、门板高 2670 mm、门洞高 2666/2678 mm,产品族、单轨系统和厂家通用构造尺寸关系,本项目 M05/M06 最终下单宽高、滑动方向、宿主洞口、轨道固定基层、收口和安装公差,verified_official_family_cad,1.00,yes,no,Rimadesio,Sail / MONOROTAIA,2023-03,,none,,原始 DWG 和 AutoCAD 转换 DXF 已按字节固化；机械审计见 drawings/evidence/RIMADESIO-Sail-monorotaia-mechanical-audit.json；M05 宽 1000 mm 仅与厂家通用示例数值相同，M05 高 2400 mm 与示例 2670 mm 不同，M06 长 1200 mm 与示例轨道 2011/2037/4022 mm 均不同；不得关闭项目尺寸与开向
OWNER-INBOX-20260814-001,MULTI,OWNER-INPUT,2026-08-14 业主补充输入完整快照,owner_input_markdown_snapshot,业主输入-待同步.md,,drawings/evidence/OWNER-INPUT-20260814-SYNCED.md,83b1fc425ec8632c997455a7924aa8669eb2dc06856c6ca4de0eea7da2d89053,完整文档 01–09 节；已同步留底；最终复核完成时间 2026-08-14T11:01:15+08:00,业主直接输入、明确确认、候选产品、研究结论与待确认事项的完整同步快照,业主直接表达的功能、数量、使用场景、候选范围与确认程度,厂家技术参数、商品在售状态、燃气公司准入、现场施工完成状态或未提供的型号接口,verified_owner_input_snapshot,1.00,no,no,,,,,,,原始正文 SHA-256=0dde421f925a8f16a0a52706db29b544d115cebd596b850cb9f18dea26da27ec；confirmed/tentative/unknown/research conclusion 必须按正文分别解释，不得把整份文档统一升级为确认。
OWNER-EVIDENCE-PANASURFACE-SWITCH-INSET-DETAIL-01,ELEC/INT1,E-302/INT1,Panasurface 开关平嵌装饰件图片,owner_supplied_product_image,drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-01.webp,,drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-01.webp,c97c9c6a658c52e812310ba6dbd2b546fc5ee6518b950b071a61f6769be5fe91,业主 inbox evidence 原图按字节复制,panasurface-switch-inset-detail-01.webp 本地视觉证据,只证明装饰收口外观及与 86 型面板配合的商品展示,不证明尺寸公差、JINK EGG 通用适配、底盒深度、阻燃、电气接线或施工批准,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-PANASURFACE-SWITCH-INSET-DETAIL-01"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302/INT1"",""decision_scope"":""Panasurface 开关平嵌装饰件图片"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-01.webp"",""source_sha256"":""c97c9c6a658c52e812310ba6dbd2b546fc5ee6518b950b071a61f6769be5fe91"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""panasurface-switch-inset-detail-01.webp 本地视觉证据"",""proves"":""只证明装饰收口外观及与 86 型面板配合的商品展示"",""does_not_prove"":""不证明尺寸公差、JINK EGG 通用适配、底盒深度、阻燃、电气接线或施工批准"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-PANASURFACE-SWITCH-INSET-DETAIL-02,ELEC/INT1,E-302/INT1,Panasurface 开关平嵌装饰件图片,owner_supplied_product_image,drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-02.webp,,drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-02.webp,61405f196053219cd689cab53da13504342957fb97cbf3ad21d328c6377c5c9b,业主 inbox evidence 原图按字节复制,panasurface-switch-inset-detail-02.webp 本地视觉证据,只证明装饰收口外观及与 86 型面板配合的商品展示,不证明尺寸公差、JINK EGG 通用适配、底盒深度、阻燃、电气接线或施工批准,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-PANASURFACE-SWITCH-INSET-DETAIL-02"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302/INT1"",""decision_scope"":""Panasurface 开关平嵌装饰件图片"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-02.webp"",""source_sha256"":""61405f196053219cd689cab53da13504342957fb97cbf3ad21d328c6377c5c9b"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""panasurface-switch-inset-detail-02.webp 本地视觉证据"",""proves"":""只证明装饰收口外观及与 86 型面板配合的商品展示"",""does_not_prove"":""不证明尺寸公差、JINK EGG 通用适配、底盒深度、阻燃、电气接线或施工批准"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-PANASURFACE-SWITCH-INSET-DETAIL-03,ELEC/INT1,E-302/INT1,Panasurface 开关平嵌装饰件图片,owner_supplied_product_image,drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-03.webp,,drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-03.webp,3c413ff0850ac016736ddd705df60b843b94fb8a739eb8cddd033e6b0b803ba2,业主 inbox evidence 原图按字节复制,panasurface-switch-inset-detail-03.webp 本地视觉证据,只证明装饰收口外观及与 86 型面板配合的商品展示,不证明尺寸公差、JINK EGG 通用适配、底盒深度、阻燃、电气接线或施工批准,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-PANASURFACE-SWITCH-INSET-DETAIL-03"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302/INT1"",""decision_scope"":""Panasurface 开关平嵌装饰件图片"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/panasurface-switch-inset-detail-03.webp"",""source_sha256"":""3c413ff0850ac016736ddd705df60b843b94fb8a739eb8cddd033e6b0b803ba2"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""panasurface-switch-inset-detail-03.webp 本地视觉证据"",""proves"":""只证明装饰收口外观及与 86 型面板配合的商品展示"",""does_not_prove"":""不证明尺寸公差、JINK EGG 通用适配、底盒深度、阻燃、电气接线或施工批准"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-01,ELEC/INT1,E-302,JINK 2.5D Neo 淘宝商品主图,owner_supplied_product_image,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-01.webp,,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-01.webp,8d2d675c66a05a1250944b8edebbec728f397dcc01b4e72698dc0cd312466bbb,业主 inbox evidence 原图按字节复制,taobao-1062885293798-main-01.webp 本地视觉证据,只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案,不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-01"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302"",""decision_scope"":""JINK 2.5D Neo 淘宝商品主图"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/taobao-1062885293798-main-01.webp"",""source_sha256"":""8d2d675c66a05a1250944b8edebbec728f397dcc01b4e72698dc0cd312466bbb"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""taobao-1062885293798-main-01.webp 本地视觉证据"",""proves"":""只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案"",""does_not_prove"":""不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-02,ELEC/INT1,E-302,JINK 2.5D Neo 淘宝商品主图,owner_supplied_product_image,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-02.webp,,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-02.webp,3e41723331b69f92691132da322dd09a841858fb291087df04dc6a29ac15d52c,业主 inbox evidence 原图按字节复制,taobao-1062885293798-main-02.webp 本地视觉证据,只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案,不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-02"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302"",""decision_scope"":""JINK 2.5D Neo 淘宝商品主图"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/taobao-1062885293798-main-02.webp"",""source_sha256"":""3e41723331b69f92691132da322dd09a841858fb291087df04dc6a29ac15d52c"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""taobao-1062885293798-main-02.webp 本地视觉证据"",""proves"":""只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案"",""does_not_prove"":""不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-03,ELEC/INT1,E-302,JINK 2.5D Neo 淘宝商品主图,owner_supplied_product_image,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-03.webp,,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-03.webp,578745e995bc1075833c41e3276f920384cc9e8f05e091d46983ebf7967a73ff,业主 inbox evidence 原图按字节复制,taobao-1062885293798-main-03.webp 本地视觉证据,只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案,不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-03"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302"",""decision_scope"":""JINK 2.5D Neo 淘宝商品主图"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/taobao-1062885293798-main-03.webp"",""source_sha256"":""578745e995bc1075833c41e3276f920384cc9e8f05e091d46983ebf7967a73ff"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""taobao-1062885293798-main-03.webp 本地视觉证据"",""proves"":""只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案"",""does_not_prove"":""不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-04,ELEC/INT1,E-302,JINK 2.5D Neo 淘宝商品主图,owner_supplied_product_image,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-04.webp,,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-04.webp,33bd491b41330e2b2b1bc027826070295f22989d4fcbd50d9dda75095b83b326,业主 inbox evidence 原图按字节复制,taobao-1062885293798-main-04.webp 本地视觉证据,只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案,不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-04"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302"",""decision_scope"":""JINK 2.5D Neo 淘宝商品主图"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/taobao-1062885293798-main-04.webp"",""source_sha256"":""33bd491b41330e2b2b1bc027826070295f22989d4fcbd50d9dda75095b83b326"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""taobao-1062885293798-main-04.webp 本地视觉证据"",""proves"":""只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案"",""does_not_prove"":""不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-05,ELEC/INT1,E-302,JINK 2.5D Neo 淘宝商品主图,owner_supplied_product_image,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-05.webp,,drawings/evidence/owner-input-20260814/taobao-1062885293798-main-05.webp,7a2113fe92d805b3a262b4824fad78316434857e1be9ae90cf923ccf6d1a8068,业主 inbox evidence 原图按字节复制,taobao-1062885293798-main-05.webp 本地视觉证据,只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案,不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-TAOBAO-1062885293798-MAIN-05"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302"",""decision_scope"":""JINK 2.5D Neo 淘宝商品主图"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/taobao-1062885293798-main-05.webp"",""source_sha256"":""7a2113fe92d805b3a262b4824fad78316434857e1be9ae90cf923ccf6d1a8068"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""taobao-1062885293798-main-05.webp 本地视觉证据"",""proves"":""只证明商品页展示 1–4 键、16A/20A/40A 等营销选项及 Matter 文案"",""does_not_prove"":""不证明准确 SKU、协议一致性、端子图、零线要求、证书映射或项目选定"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-TAOBAO-964347781373-MAIN-01,ELEC/INT1,E-302,JINK EGG 淘宝商品主图,owner_supplied_product_image,drawings/evidence/owner-input-20260814/taobao-964347781373-main-01.webp,,drawings/evidence/owner-input-20260814/taobao-964347781373-main-01.webp,017656b878feedd1b7b860a3c6bbf28a112e8dc1503aee0b68278a7b2fab3821,业主 inbox evidence 原图按字节复制,taobao-964347781373-main-01.webp 本地视觉证据,只证明商品页展示 EGG、Matter/Apple Home/场景控制等营销内容,不证明准确 SKU、每路负载、端子图、底盒净深、传统有线双控或项目选定,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-TAOBAO-964347781373-MAIN-01"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302"",""decision_scope"":""JINK EGG 淘宝商品主图"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/taobao-964347781373-main-01.webp"",""source_sha256"":""017656b878feedd1b7b860a3c6bbf28a112e8dc1503aee0b68278a7b2fab3821"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""taobao-964347781373-main-01.webp 本地视觉证据"",""proves"":""只证明商品页展示 EGG、Matter/Apple Home/场景控制等营销内容"",""does_not_prove"":""不证明准确 SKU、每路负载、端子图、底盒净深、传统有线双控或项目选定"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
OWNER-EVIDENCE-TAOBAO-964347781373-MAIN-02,ELEC/INT1,E-302,JINK EGG 淘宝商品主图,owner_supplied_product_image,drawings/evidence/owner-input-20260814/taobao-964347781373-main-02.webp,,drawings/evidence/owner-input-20260814/taobao-964347781373-main-02.webp,583f0b74c9ff8a34ff0061d95ee074c24d0e45a35b73db74948eeae1f9f76ea4,业主 inbox evidence 原图按字节复制,taobao-964347781373-main-02.webp 本地视觉证据,只证明商品页展示 EGG、Matter/Apple Home/场景控制等营销内容,不证明准确 SKU、每路负载、端子图、底盒净深、传统有线双控或项目选定,verified_local_owner_evidence_scope_limited,1.00,yes,no,,,,,elec-source-evidence.csv,"{""evidence_id"":""OWNER-EVIDENCE-TAOBAO-964347781373-MAIN-02"",""discipline"":""ELEC/INT1"",""sheet_id"":""E-302"",""decision_scope"":""JINK EGG 淘宝商品主图"",""source_kind"":""owner_supplied_product_image"",""source_document"":""drawings/evidence/owner-input-20260814/taobao-964347781373-main-02.webp"",""source_sha256"":""583f0b74c9ff8a34ff0061d95ee074c24d0e45a35b73db74948eeae1f9f76ea4"",""source_locator"":""业主 inbox evidence 原图按字节复制"",""evidence"":""taobao-964347781373-main-02.webp 本地视觉证据"",""proves"":""只证明商品页展示 EGG、Matter/Apple Home/场景控制等营销内容"",""does_not_prove"":""不证明准确 SKU、每路负载、端子图、底盒净深、传统有线双控或项目选定"",""status"":""verified_local_owner_evidence_scope_limited"",""confidence"":""1.00"",""review_required"":""yes"",""formal_ifc_write_allowed"":""no"",""notes"":""不得从无比例图片量取施工尺寸。""}",不得从无比例图片量取施工尺寸。
