record_kind,sheet_id,global_id,ifc_class,object_name,type_name,type_description,container,installation_role,bbox_min_mm,bbox_max_mm,dimensions_mm,manufacturer,product_name,product_variant,candidate_use,dimension_status,review_status,human_review_required,basis,confidence,equipment_id,equipment_decision_status,equipment_procurement_status,equipment_source_ids,installation_requirement_count,blocking_requirement_count,stop_condition,source_ifc_sha256
existing_object,I-504,0B8rO47U14sgJ_ydZxqvs6,IfcFurniture,Furniture,MiamiSoft H01,Cushion 80 x 80 cm,LIVING,loose_furniture,"[2004.860422,599.019903,409.658003]","[2569.836161,1408.777014,813.621979]","[564.975739,809.757111,403.963976]",,,,clearance_context_only,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,assigned IfcFurnitureType.PredefinedType explicitly identifies SOFA; no fixed installation anchor is required,1.0,FURIFC-038,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,0b9rDAHDD2qAIQqZ8m9INg,IfcFurniture,Furniture,MiamiSoft H01,Cushion 80 x 80 cm,LIVING,loose_furniture,"[2004.860422,1499.019999,409.658003]","[2569.836161,2308.777109,813.621979]","[564.975739,809.757111,403.963976]",,,,clearance_context_only,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,assigned IfcFurnitureType.PredefinedType explicitly identifies SOFA; no fixed installation anchor is required,1.0,FURIFC-038,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,1hdNtfQRPCGfHLfqzdp6w0,IfcFurniture,Furniture,MiamiSoft I03,Roll 108 x Ø27 cm,LIVING,loose_furniture,"[2850.775326,648.003027,410.0]","[3125.037319,2359.752905,682.80899]","[274.261993,1711.749878,272.80899]",,,,clearance_context_only,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,assigned IfcFurnitureType.PredefinedType explicitly identifies SOFA; no fixed installation anchor is required,1.0,FURIFC-024,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,3UYImQPLf1uu3JCcET1_6C,IfcFurniture,Furniture,SHE01,Rafiki 84x27xh215,LIVING,fixed_furniture,"[6223.037155,2024.413299,15.0]","[6426.040352,2863.588256,2161.0]","[203.003197,839.174957,2146.0]",Baxter,Rafiki,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,IfcFurnitureType.SHELF、LIVING 容器与 203×839×2146 mm 全高层架几何共同证明固定安装,0.99,FURIFC-061,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,0whsxXmfbD19z3Z9JaiItG,IfcFurniture,Furniture,SHE01,Rafiki 84x27xh215,LIVING,fixed_furniture,"[6223.000168,1186.834228,15.0]","[6426.003365,2026.009185,2161.0]","[203.003197,839.174957,2146.0]",Baxter,Rafiki,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,IfcFurnitureType.SHELF、LIVING 容器与 203×839×2146 mm 全高层架几何共同证明固定安装,0.99,FURIFC-061,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,1THxa7p7n97w$wtLn4THjz,IfcFurniture,Furniture,Marilyn 02,Pouf with swivel base W80D62H45,LIVING,loose_furniture,"[4426.104187,941.712199,114.020979]","[5236.719147,1533.661143,570.602966]","[810.61496,591.948944,456.581987]",,,,clearance_context_only,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,assigned IfcFurnitureType.PredefinedType explicitly identifies SOFA; no fixed installation anchor is required,1.0,FURIFC-015,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,3DC1GDi6j01O$a9IjXU81p,IfcFurniture,Furniture,GP01,Grid Partition,NBW,fixed_furniture,"[-894.821289,0.0,-0.0]","[-224.821289,30.0,2365.0]","[670.0,30.0,2365.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、NBW 容器与 670×30×2365 mm 全高薄板几何共同识别为固定板件,0.99,FURIFC-042,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,03OxzOyN12ff3jkuUtjJPD,IfcFurniture,Furniture,GP01S,Grid Partition Support,NBW,fixed_furniture,"[-719.821304,-20.0,0.0]","[-199.821304,80.0,2400.0]","[520.0,100.0,2400.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、NBW 容器与 520×100×2400 mm 全高几何共同识别为固定板件,0.99,FURIFC-044,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2xmcLzu1rDTeMzRuNxPDyE,IfcFurniture,Furniture,HIMA01,Poliform HIMA 3 elements 1m,BATHM,fixed_furniture,"[-6481.600834,-2888.741089,9.0]","[-5655.441471,-1203.701988,1008.0]","[826.159363,1685.039101,999.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、BATHM 容器与 826×1685×999 mm 几何共同识别为主卫固定柜体,0.99,FURIFC-014,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,1MzM8Ms2vFo8KEm503j9w2,IfcFurniture,Furniture,SIS04,Sistema 7 Wall Unit 4 Doors,KITCHEN,fixed_furniture,"[2661.194502,-5797.714153,1661.008581]","[3030.194502,-3835.739605,2382.999609]","[369.0,1961.974548,721.991028]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 369×1962×722 mm 高位柜体几何共同证明固定安装,0.99,FURIFC-050,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,3yuXF4PtnBHgIXDlmXFJ$7,IfcFurniture,Furniture,WD02,Poliform Glass Wardrobe,LIVING,fixed_furniture,"[5851.720459,322.0,10.5]","[6480.126648,922.0,2403.252685]","[628.406189,600.0,2392.752686]",Poliform,Senzafine,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、LIVING 容器与 628×600×2393 mm 全高几何共同识别为固定柜体单元,0.99,FURIFC-059,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,2LN3hvkNfE$P7IVE0GkeKc,IfcFurniture,Furniture,WD01L,Poliform Pivot Senzafine,BEDM,fixed_furniture,"[-3225.18872,-1558.672369,9.930002]","[-2551.664823,-955.793518,2399.952881]","[673.523897,602.878851,2390.022879]",Poliform,Senzafine + Pivot,freestanding_wardrobe_and_wall_mounted_pivot,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、BEDM 容器与 674×603×2390 mm 全高几何共同识别为固定衣柜单元,0.99,FURIFC-036,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,25drCvvZjA$xIp_iFFOLwt,IfcFurniture,Furniture,BNW900C,D545-D695 L650+450 H888,KITCHEN,fixed_furniture,"[2098.0,-5797.989419,0.0]","[3198.0,-5048.001602,888.0]","[1100.0,749.987817,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 1100×750×888 mm 几何共同识别为固定转角柜单元,0.99,FURIFC-020,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2y9Xds0sP3Ph_Hx7QACT58,IfcFurniture,Furniture,W06L,WorkTop Th60 D720-620 L650+450,KITCHEN,fixed_furniture,"[2098.0,-5798.0,888.0]","[3198.0,-5048.0,948.0]","[1100.0,750.0,60.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 1100×750×60 mm 薄板几何共同识别为固定柜体板件,0.99,FURIFC-043,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0oa9P8fWXBR9CrIiSdqzDf,IfcFurniture,Furniture,HC02,Handle D745 H888Corner,KITCHEN,fixed_furniture,"[2550.498734,-5127.988525,838.0]","[2628.0,-5048.0,888.0]","[77.501266,79.988525,50.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 78×80×50 mm 五金几何共同识别为固定柜体五金,0.99,FURIFC-010,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2iMAo4woT84gCqVpuNv1yV,IfcFurniture,Furniture,HC01,Handle D595 H888Corner,KITCHEN,fixed_furniture,"[2581.0,-5128.0,838.0]","[2628.0,-5081.0,888.0]","[47.0,47.0,50.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 47×47×50 mm 五金几何共同识别为固定柜体五金,0.99,FURIFC-029,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2tCmGkmFz2_Pg0jRjf3Nup,IfcFurniture,Furniture,CHA01,Baxter Colette,VVD,loose_furniture,"[-2136.927521,-2022.438554,0.0]","[-1543.44458,-1453.97255,734.464966]","[593.482941,568.466003,734.464966]",,,,clearance_context_only,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,assigned IfcFurnitureType.PredefinedType explicitly identifies CHAIR; no fixed installation anchor is required,1.0,FURIFC-035,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,09n9MD4MP6YwWt7w8SLJlG,IfcFurniture,Island,BD600DW,Dishwasher Cabinet D745 L600 H888,VVD,fixed_furniture,"[222.005654,-2496.997853,14.0]","[822.005654,-1729.997853,902.0]","[600.0,767.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 VVD 中 600×767×888 mm 几何共同识别为岛台固定柜体单元,0.99,FURIFC-031,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2zI$UMamH5GwexMsI4p5LC,IfcFurniture,Furniture,BN900,D595 L900 H888,KITCHEN,fixed_furniture,"[2581.0,-5048.0,0.0]","[3198.0,-4148.0,888.0]","[617.0,900.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 617×900×888 mm 几何共同识别为固定地柜,0.99,FURIFC-053,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,33w0xYssjAauNQOhCbE0MS,IfcFurniture,Furniture,BW900,Bay Window D695 L900 H888,KITCHEN,fixed_furniture,"[1201.0,-5798.0,0.0]","[2101.0,-5081.0,888.0]","[900.0,717.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 900×717×888 mm 几何共同识别为固定地柜,0.99,FURIFC-051,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0n8o0OmS14dPMzkq7lmKwu,IfcFurniture,Furniture,BW450,Bay Window D695 L450 H888,KITCHEN,fixed_furniture,"[751.024368,-5798.0,0.0]","[1201.024368,-5081.0,888.0]","[450.0,717.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 450×717×888 mm 几何共同识别为固定地柜,0.99,FURIFC-017,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3dhCNvdyj2ChIzarSRLztN,IfcFurniture,Furniture,BN450,D595 L450 H888,KITCHEN,fixed_furniture,"[2581.0,-4148.0,0.0]","[3198.0,-3698.0,888.0]","[617.0,450.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 617×450×888 mm 几何共同识别为固定地柜,0.99,FURIFC-016,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3Gd5XFWpTEVQA12Tfubj6B,IfcFurniture,Furniture,HD450,Handle L450,KITCHEN,fixed_furniture,"[2098.0,-5128.0,838.019364]","[2548.0,-5081.0,888.019306]","[450.0,47.0,49.999943]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 450×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-046,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2wYNbs_Ef9TvMEPnqTIHs$,IfcFurniture,Furniture,HD900,Handle L900,KITCHEN,fixed_furniture,"[1201.0,-5128.0,838.019364]","[2101.0,-5081.0,888.01931]","[900.0,47.0,49.999946]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 900×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-037,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0D_hmxPvb3WOoXxhcnHyq6,IfcFurniture,Furniture,HD450,Handle L450,KITCHEN,fixed_furniture,"[751.0,-5128.0,838.019364]","[1201.0,-5081.0,888.019306]","[450.0,47.0,49.999943]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 450×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-046,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0N5uQVMzvDsOlNej5ARtSG,IfcFurniture,Furniture,HD900,Handle L900,KITCHEN,fixed_furniture,"[2581.0,-5048.0,838.019364]","[2628.0,-4148.0,888.01931]","[47.0,900.0,49.999946]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 900×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-037,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3SN45IALL1se6tWUWfwjkR,IfcFurniture,Furniture,HD450,Handle L450,KITCHEN,fixed_furniture,"[2581.0,-4148.0,838.019364]","[2628.0,-3698.0,888.019306]","[47.0,450.0,49.999943]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 450×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-046,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0KOZ2zF5X9Nx_1fZfaon0m,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[822.0,-1424.0,657.009662]","[1422.0,-1377.0,707.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0EjdAJnV5AxxJ1FbxzQY3I,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[222.0,-1424.0,657.009662]","[822.0,-1377.0,707.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0tM_AFFsLCsfwouf4rVzw9,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[-378.0,-1424.0,657.009662]","[222.0,-1377.0,707.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0pXVcnUbz8VQurx0yCzZMi,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[-978.0,-1424.0,657.009662]","[-378.0,-1377.0,707.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3KK_SgXEX5zRUBrRmnKqCR,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[822.0,-2497.0,852.009662]","[1422.0,-2450.0,902.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,1rEY33mWr2nxgCw3qNVY0n,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[222.0,-2497.0,852.009662]","[822.0,-2450.0,902.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,1$8Qz3qyrCNh2OkNLTBz8K,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[-378.0,-2497.0,657.009663]","[222.0,-2450.0,707.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,1OU00zHknFfQOKVh$gmE1r,IfcFurniture,Island,BD600P,Door Base D745 L600 H693,VVD,fixed_furniture,"[-378.002738,-2496.997731,14.0]","[221.997262,-1729.997731,707.0]","[600.0,767.0,693.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 VVD 中 600×767×693 mm 几何共同识别为岛台固定柜体单元,0.99,FURIFC-062,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3TzcgvX591BfiTgtWaS4C4,IfcFurniture,Furniture,HD600,Handle D595 L600 H888,KITCHEN,fixed_furniture,"[-978.0,-2497.0,657.009663]","[-378.0,-2450.0,707.009611]","[600.0,47.0,49.999949]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2Urz4772T2w8c8KKNtSUY2,IfcFurniture,Libelle L1300,Libelle,Libelle L1300,KITCHEN,fixed_furniture,"[-231.0,-3638.359638,0.0]","[1111.09524,-3300.875278,2399.929443]","[1342.09524,337.48436,2399.929443]",Baxter,Libelle,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,IfcFurnitureType.SHELF、KITCHEN 容器与 1342×337×2400 mm 全高层架几何共同证明固定安装,0.99,FURIFC-027,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2PE$0_g2r8SRhDD21$0slH,IfcFurniture,Furniture,BN1200,D595 L1200 H888,KITCHEN,fixed_furniture,"[2581.0,-5048.0,0.0]","[3198.0,-3848.0,888.0]","[617.0,1200.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 617×1200×888 mm 几何共同识别为固定地柜,0.99,FURIFC-033,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2Ow9_uborBZBD0$5xNeixV,IfcFurniture,Furniture,HD1200,Handle D595 L1200 H888,KITCHEN,fixed_furniture,"[2581.0,-5048.0,838.0]","[2628.0,-3848.0,888.0]","[47.0,1200.0,50.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 1200×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-008,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,1W$zPXJs93UfXs41zQw4oi,IfcFurniture,VVD Island worktop board,,,VVD,fixed_furniture,"[-378.0,-1783.0,886.0]","[1422.0,-1377.0,902.0]","[1800.0,406.0,16.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,对象名 VVD Island worktop board 明确为岛台固定台面板,1.0,FURIFC-003,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,34ibuNihL8HQ7qG1pk9Bvn,IfcFurniture,VVD Island Inner Sideboard,,,VVD,fixed_furniture,"[-394.0,-2497.0,767.0]","[-378.0,-1377.0,902.0]","[16.0,1120.0,135.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,对象名 VVD Island Inner Sideboard 明确为岛台固定侧板,1.0,FURIFC-002,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3weUZWAWv7_fzNorBDCdeL,IfcFurniture,Furniture,BW900,Bay Window D695 L900 H888,KITCHEN,fixed_furniture,"[-1369.747162,-5029.250122,0.0]","[-469.747162,-4312.250122,888.0]","[900.0,717.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 900×717×888 mm 几何共同识别为固定地柜,0.99,FURIFC-051,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
